station_id,date,time,pm25_aqi,pm25_value,pm10_aqi,pm10_value,o3_aqi,o3_value,co_aqi,co_value,no2_aqi,no2_value,so2_aqi,so2_value,aqi,aqi_param
35t,2025-12-25,08:00,47,23.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,PM25
36t,2025-12-25,08:00,42,21.9,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,42,PM25
37t,2025-12-25,08:00,37,19.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,PM25
38t,2025-12-25,08:00,34,18.5,-1,-1,1,2,2,0.30,1,2,0,1,34,PM25
39t,2025-12-25,08:00,34,18.3,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,34,PM25
40t,2025-12-25,08:00,34,18.5,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,34,PM25
41t,2025-12-25,08:00,43,22.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,PM25
46t,2025-12-25,08:00,92,35.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,PM25
47t,2025-12-25,08:00,58,26.9,-1,-1,-1,-1,-1,-1,11,27,-1,-1,58,PM25
50t,2025-12-25,08:00,92,35.5,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,92,PM25
53t,2025-12-25,08:00,94,36.0,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,94,PM25
54t,2025-12-25,08:00,99,37.3,55,84,-1,-1,-1,-1,-1,-1,-1,-1,99,PM25
57t,2025-12-25,08:00,46,23.4,15,29,-1,-1,-1,-1,-1,-1,-999,-1,46,PM25
58t,2025-12-25,08:00,9,5.4,10,19,-1,-1,-1,-1,-1,-1,-999,-1,10,PM10
59t,2025-12-25,08:00,59,27.2,25,49,8,11,6,1.00,16,39,-999,-1,59,PM25
60t,2025-12-25,08:00,50,24.8,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,50,PM25
61t,2025-12-25,08:00,69,29.7,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,69,PM25
68t,2025-12-25,08:00,77,31.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,PM25
69t,2025-12-25,08:00,39,20.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,PM25
70t,2025-12-25,08:00,40,20.8,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,40,PM25
72t,2025-12-25,08:00,37,19.6,16,32,-1,-1,-1,-1,0,0,-1,-1,37,PM25
73t,2025-12-25,08:00,45,22.8,-1,-1,-1,-1,-1,-1,-1,-1,0,0,45,PM25
74t,2025-12-25,08:00,67,29.2,22,43,-1,-1,-1,-1,-1,-1,-1,-1,67,PM25
75t,2025-12-25,08:00,31,17.2,-1,-1,-1,-1,-1,-1,0,1,1,3,31,PM25
76t,2025-12-25,08:00,45,22.8,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,45,PM25
77t,2025-12-25,08:00,53,25.6,23,45,-1,-1,-999,-1,-1,-1,-1,-1,53,PM25
78t,2025-12-25,08:00,16,9.6,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
79t,2025-12-25,08:00,65,28.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,PM25
81t,2025-12-25,08:00,108,40.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,PM25
82t,2025-12-25,08:00,140,52.3,65,92,4,5,4,0.70,3,6,1,2,140,PM25
83t,2025-12-25,08:00,27,15.5,16,32,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
84t,2025-12-25,08:00,116,43.4,42,70,6,8,-1,-1,-1,-1,-1,-1,116,PM25
85t,2025-12-25,08:00,92,35.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,PM25
86t,2025-12-25,08:00,72,30.3,28,53,-1,-1,5,0.80,7,16,-1,-1,72,PM25
87t,2025-12-25,08:00,32,17.7,-1,-1,-1,-1,-1,-1,0,0,0,0,32,PM25
88t,2025-12-25,08:00,30,16.8,20,40,19,27,7,1.20,10,24,10,41,30,PM25
90t,2025-12-25,08:00,30,16.8,14,28,-1,-1,-1,-1,-1,-1,-1,-1,30,PM25
91t,2025-12-25,08:00,38,19.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,PM25
92t,2025-12-25,08:00,39,20.5,17,33,9,12,-1,-1,4,9,-1,-1,39,PM25
93t,2025-12-25,08:00,16,9.8,10,20,-1,-1,1,0.20,3,8,0,0,16,PM25
94t,2025-12-25,08:00,55,26.1,21,42,3,4,3,0.60,4,9,0,1,55,PM25
95t,2025-12-25,08:00,44,22.5,21,41,9,13,10,1.80,3,8,1,2,44,PM25
96t,2025-12-25,08:00,106,39.5,41,69,6,9,6,1.00,4,9,0,0,106,PM25
97t,2025-12-25,08:00,43,22.2,19,37,10,14,1,0.10,3,6,0,1,43,PM25
98t,2025-12-25,08:00,79,32.1,29,55,19,27,3,0.50,1,2,0,0,79,PM25
99t,2025-12-25,08:00,46,23.4,24,48,9,13,4,0.70,-1,-1,0,1,46,PM25
bkp100t,2025-12-25,08:00,80,32.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,80,PM25
bkp101t,2025-12-25,08:00,104,38.6,50,80,-999,-1,-999,-1,-999,-1,-999,-1,104,PM25
bkp102t,2025-12-25,08:00,82,32.9,72,98,-999,-1,-999,-1,-999,-1,-999,-1,82,PM25
bkp103t,2025-12-25,08:00,94,35.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,94,PM25
bkp104t,2025-12-25,08:00,91,35.1,38,66,-999,-1,-999,-1,-999,-1,-999,-1,91,PM25
bkp105t,2025-12-25,08:00,104,38.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,104,PM25
bkp114t,2025-12-25,08:00,56,26.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,56,PM25
bkp116t,2025-12-25,08:00,65,28.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,65,PM25
bkp117t,2025-12-25,08:00,55,26.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,55,PM25
bkp118t,2025-12-25,08:00,80,32.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,80,PM25
bkp119t,2025-12-25,08:00,65,28.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,65,PM25
bkp120t,2025-12-25,08:00,82,33.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,82,PM25
bkp121t,2025-12-25,08:00,72,30.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,72,PM25
bkp122t,2025-12-25,08:00,60,27.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,60,PM25
bkp123t,2025-12-25,08:00,75,31.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,75,PM25
bkp124t,2025-12-25,08:00,101,37.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,101,PM25
bkp125t,2025-12-25,08:00,82,32.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,82,PM25
bkp126t,2025-12-25,08:00,69,29.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,69,PM25
bkp127t,2025-12-25,08:00,75,31.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,75,PM25
bkp128t,2025-12-25,08:00,57,26.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,57,PM25
bkp129t,2025-12-25,08:00,69,29.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,69,PM25
bkp130t,2025-12-25,08:00,73,30.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,73,PM25
bkp131t,2025-12-25,08:00,64,28.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,64,PM25
bkp133t,2025-12-25,08:00,80,32.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,80,PM25
bkp56t,2025-12-25,08:00,83,33.3,69,95,-999,-1,-999,-1,-999,-1,-999,-1,83,PM25
bkp57t,2025-12-25,08:00,96,36.5,100,120,-999,-1,-999,-1,-999,-1,-999,-1,100,PM10
bkp58t,2025-12-25,08:00,83,33.3,38,66,-999,-1,-999,-1,-999,-1,-999,-1,83,PM25
bkp59t,2025-12-25,08:00,91,35.2,27,52,-999,-1,-999,-1,-999,-1,-999,-1,91,PM25
bkp60t,2025-12-25,08:00,81,32.7,43,71,-999,-1,-999,-1,-999,-1,-999,-1,81,PM25
bkp61t,2025-12-25,08:00,72,30.4,61,89,-999,-1,-999,-1,-999,-1,-999,-1,72,PM25
bkp62t,2025-12-25,08:00,104,38.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,104,PM25
bkp63t,2025-12-25,08:00,81,32.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,81,PM25
bkp64t,2025-12-25,08:00,97,36.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,97,PM25
bkp65t,2025-12-25,08:00,108,40.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,108,PM25
bkp66t,2025-12-25,08:00,111,41.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,111,PM25
bkp67t,2025-12-25,08:00,116,43.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,116,PM25
bkp69t,2025-12-25,08:00,69,29.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,69,PM25
bkp70t,2025-12-25,08:00,68,29.5,30,56,-999,-1,-999,-1,-999,-1,-999,-1,68,PM25
bkp71t,2025-12-25,08:00,74,31.0,48,77,-999,-1,-999,-1,-999,-1,-999,-1,74,PM25
bkp72t,2025-12-25,08:00,88,34.5,38,65,-999,-1,-999,-1,-999,-1,-999,-1,88,PM25
bkp73t,2025-12-25,08:00,123,46.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,123,PM25
bkp74t,2025-12-25,08:00,91,35.2,65,92,-999,-1,-999,-1,-999,-1,-999,-1,91,PM25
bkp75t,2025-12-25,08:00,86,33.9,43,72,-999,-1,-999,-1,-999,-1,-999,-1,86,PM25
bkp76t,2025-12-25,08:00,66,28.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,66,PM25
bkp77t,2025-12-25,08:00,85,33.6,39,67,-999,-1,-999,-1,-999,-1,-999,-1,85,PM25
bkp78t,2025-12-25,08:00,105,39.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,105,PM25
bkp79t,2025-12-25,08:00,99,37.2,46,75,-999,-1,-999,-1,-999,-1,-999,-1,99,PM25
bkp80t,2025-12-25,08:00,81,32.8,46,75,-999,-1,-999,-1,-999,-1,-999,-1,81,PM25
bkp81t,2025-12-25,08:00,104,38.9,59,87,-999,-1,-999,-1,-999,-1,-999,-1,104,PM25
bkp82t,2025-12-25,08:00,96,36.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,96,PM25
bkp83t,2025-12-25,08:00,84,33.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,84,PM25
bkp84t,2025-12-25,08:00,98,36.9,49,79,-999,-1,-999,-1,-999,-1,-999,-1,98,PM25
bkp85t,2025-12-25,08:00,85,33.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,85,PM25
bkp86t,2025-12-25,08:00,103,38.5,41,69,-999,-1,-999,-1,-999,-1,-999,-1,103,PM25
bkp87t,2025-12-25,08:00,103,38.2,38,65,-999,-1,-999,-1,-999,-1,-999,-1,103,PM25
bkp88t,2025-12-25,08:00,113,42.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,113,PM25
bkp89t,2025-12-25,08:00,119,44.3,64,91,-999,-1,-999,-1,-999,-1,-999,-1,119,PM25
bkp90t,2025-12-25,08:00,105,39.0,54,83,-999,-1,-999,-1,-999,-1,-999,-1,105,PM25
bkp91t,2025-12-25,08:00,65,28.7,37,64,-999,-1,-999,-1,-999,-1,-999,-1,65,PM25
bkp92t,2025-12-25,08:00,103,38.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,103,PM25
bkp93t,2025-12-25,08:00,61,27.7,23,45,-999,-1,-999,-1,-999,-1,-999,-1,61,PM25
bkp94t,2025-12-25,08:00,83,33.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,83,PM25
bkp95t,2025-12-25,08:00,109,40.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,109,PM25
bkp96t,2025-12-25,08:00,73,30.7,33,59,-999,-1,-999,-1,-999,-1,-999,-1,73,PM25
bkp97t,2025-12-25,08:00,111,41.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,111,PM25
bkp98t,2025-12-25,08:00,109,40.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,109,PM25
bkp99t,2025-12-25,08:00,71,30.2,33,60,-999,-1,-999,-1,-999,-1,-999,-1,71,PM25
m10,2025-12-25,08:00,39,20.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,39,PM25
o10,2025-12-25,08:00,66,28.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,66,PM25
o23,2025-12-25,08:00,18,10.9,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,18,PM25
o27,2025-12-25,08:00,15,9.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,15,PM25
o28,2025-12-25,08:00,29,16.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
o38,2025-12-25,08:00,77,31.6,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,77,PM25
o59,2025-12-25,08:00,29,16.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,29,PM25
o65,2025-12-25,08:00,110,40.9,54,83,-999,-1,-999,-1,-999,-1,-999,-1,110,PM25
o66,2025-12-25,08:00,35,19.0,15,30,-999,-1,-999,-1,-999,-1,-999,-1,35,PM25
o69,2025-12-25,08:00,50,25.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,50,PM25
o71,2025-12-25,08:00,23,13.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,23,PM25
o72,2025-12-25,08:00,83,33.1,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,83,PM25
o73,2025-12-25,08:00,50,25.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,50,PM25
o75,2025-12-25,08:00,28,15.9,14,28,-999,-1,-999,-1,-999,-1,-999,-1,28,PM25
o76,2025-12-25,08:00,36,19.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,36,PM25
03t,2025-12-25,09:00,101,37.7,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,101,PM25
42t,2025-12-25,09:00,22,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
43t,2025-12-25,09:00,22,13.4,14,28,-1,-1,-1,-1,3,8,0,1,22,PM25
62t,2025-12-25,09:00,17,10.3,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,17,PM25
78t,2025-12-25,09:00,16,9.7,-1,-1,-999,-1,-999,-1,-999,-1,-999,-1,16,PM25
79t,2025-12-25,09:00,66,28.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,PM25
80t,2025-12-25,09:00,22,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,PM25
89t,2025-12-25,09:00,22,13.3,13,26,-1,-1,1,0.10,3,7,-1,-1,22,PM25
02t,2025-12-25,10:00,74,31.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,PM25
05t,2025-12-25,10:00,76,31.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,PM25
08t,2025-12-25,10:00,97,36.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,PM25
100t,2025-12-25,10:00,24,14.4,16,31,16,22,1,0.20,3,8,0,0,24,PM25
101t,2025-12-25,10:00,-1,-1,-1,-1,22,31,6,1.00,1,2,0,0,22,O3
102t,2025-12-25,10:00,28,16.0,25,49,16,23,-1,-1,1,2,0,1,28,PM25
103t,2025-12-25,10:00,43,22.3,23,46,20,28,2,0.30,5,13,0,0,43,PM25
104t,2025-12-25,10:00,102,38.0,-1,-1,9,12,2,0.30,3,8,1,2,102,PM25
105t,2025-12-25,10:00,27,15.4,-999,-1,9,12,4,0.70,8,18,1,2,27,PM25
106t,2025-12-25,10:00,40,20.9,-999,-1,1,2,1,0.20,0,1,0,0,40,PM25
107t,2025-12-25,10:00,80,32.4,29,55,20,28,2,0.30,1,2,0,1,80,PM25
108t,2025-12-25,10:00,41,21.3,-1,-1,16,22,8,1.40,1,3,0,1,41,PM25
109t,2025-12-25,10:00,74,30.9,-1,-1,16,23,1,0.20,1,3,1,2,74,PM25
110t,2025-12-25,10:00,41,21.4,-999,-1,19,26,-1,-1,2,4,0,0,41,PM25
111t,2025-12-25,10:00,28,15.9,-999,-1,16,23,2,0.30,1,3,0,0,28,PM25
112t,2025-12-25,10:00,26,15.3,-999,-1,14,19,1,0.10,3,7,0,0,26,PM25
113t,2025-12-25,10:00,61,27.6,24,48,15,21,2,0.40,0,0,0,1,61,PM25
114t,2025-12-25,10:00,89,34.6,31,57,14,19,3,0.60,2,5,0,0,89,PM25
115t,2025-12-25,10:00,34,18.6,16,31,9,12,3,0.50,3,6,1,2,34,PM25
116t,2025-12-25,10:00,106,39.5,39,67,11,15,2,0.40,5,11,0,1,106,PM25
117t,2025-12-25,10:00,75,31.1,-999,-1,9,13,2,0.40,4,9,0,1,75,PM25
118t,2025-12-25,10:00,47,23.6,-1,-1,9,13,-1,-1,3,7,0,0,47,PM25
119t,2025-12-25,10:00,23,13.6,-1,-1,18,25,2,0.30,0,1,1,2,23,PM25
120t,2025-12-25,10:00,17,9.9,-1,-1,10,14,3,0.50,1,2,1,2,17,PM25
121t,2025-12-25,10:00,18,10.6,-1,-1,10,14,2,0.40,3,8,0,1,18,PM25
12t,2025-12-25,10:00,74,30.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,PM25
13t,2025-12-25,10:00,100,37.4,32,58,7,10,4,0.70,16,38,1,3,100,PM25
14t,2025-12-25,10:00,145,54.1,-1,-1,4,6,3,0.60,7,17,5,21,145,PM25
16t,2025-12-25,10:00,54,25.9,22,44,-1,-1,-1,-1,-1,-1,-1,-1,54,PM25
18t,2025-12-25,10:00,115,42.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,PM25
20t,2025-12-25,10:00,116,43.3,43,71,10,14,2,0.40,0,0,2,6,116,PM25
21t,2025-12-25,10:00,69,29.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,PM25
22t,2025-12-25,10:00,156,58.4,70,96,-1,-1,-1,-1,-1,-1,-1,-1,156,PM25
24t,2025-12-25,10:00,134,50.1,205,189,-1,-1,-1,-1,-1,-1,-1,-1,205,PM10
25t,2025-12-25,10:00,72,30.3,32,58,-1,-1,-999,-1,-1,-1,-999,-1,72,PM25
26t,2025-12-25,10:00,76,31.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,PM25
27t,2025-12-25,10:00,163,61.1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,163,PM25
28t,2025-12-25,10:00,46,23.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,PM25
30t,2025-12-25,10:00,49,24.5,36,63,15,21,2,0.30,0,1,0,1,49,PM25
31t,2025-12-25,10:00,43,22.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,PM25
32t,2025-12-25,10:00,48,24.3,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,48,PM25
33t,2025-12-25,10:00,64,28.3,-1,-1,-1,-1,-999,-1,-1,-1,-999,-1,64,PM25
34t,2025-12-25,10:00,27,15.5,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,27,PM25
35t,2025-12-25,10:00,45,22.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,PM25
36t,2025-12-25,10:00,41,21.4,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,41,PM25
37t,2025-12-25,10:00,38,19.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,PM25
38t,2025-12-25,10:00,34,18.6,-1,-1,4,5,2,0.40,1,3,0,1,34,PM25
39t,2025-12-25,10:00,34,18.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,34,PM25
40t,2025-12-25,10:00,35,18.7,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,35,PM25
41t,2025-12-25,10:00,44,22.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,PM25
46t,2025-12-25,10:00,95,36.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,PM25
47t,2025-12-25,10:00,59,27.1,-1,-1,-1,-1,-1,-1,5,11,-1,-1,59,PM25
50t,2025-12-25,10:00,95,36.2,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,95,PM25
52t,2025-12-25,10:00,97,36.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,PM25
53t,2025-12-25,10:00,96,36.6,-1,-1,-999,-1,-1,-1,-1,-1,-999,-1,96,PM25
54t,2025-12-25,10:00,102,38.1,57,86,-1,-1,-1,-1,-1,-1,-1,-1,102,PM25
57t,2025-12-25,10:00,46,23.2,15,29,-1,-1,-1,-1,-1,-1,-999,-1,46,PM25
58t,2025-12-25,10:00,9,5.2,10,19,-1,-1,-1,-1,-1,-1,-999,-1,10,PM10
59t,2025-12-25,10:00,61,27.7,25,50,8,11,6,1.00,18,44,-999,-1,61,PM25
60t,2025-12-25,10:00,52,25.4,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,52,PM25
61t,2025-12-25,10:00,73,30.6,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,73,PM25
68t,2025-12-25,10:00,76,31.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,PM25
69t,2025-12-25,10:00,39,20.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,PM25
70t,2025-12-25,10:00,40,20.9,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,40,PM25
72t,2025-12-25,10:00,36,19.2,16,32,-1,-1,-1,-1,0,0,-1,-1,36,PM25
73t,2025-12-25,10:00,43,22.1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,43,PM25
74t,2025-12-25,10:00,65,28.6,21,42,-1,-1,-1,-1,-1,-1,-1,-1,65,PM25
75t,2025-12-25,10:00,31,17.1,-1,-1,-1,-1,-1,-1,1,2,1,2,31,PM25
76t,2025-12-25,10:00,45,22.9,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,45,PM25
77t,2025-12-25,10:00,55,26.0,23,46,-1,-1,-999,-1,-1,-1,-1,-1,55,PM25
81t,2025-12-25,10:00,112,41.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,PM25
82t,2025-12-25,10:00,137,51.1,61,89,7,10,3,0.50,1,3,0,1,137,PM25
83t,2025-12-25,10:00,27,15.4,16,31,-1,-1,-1,-1,-1,-1,-1,-1,27,PM25
84t,2025-12-25,10:00,117,43.5,42,70,6,9,-1,-1,-1,-1,-1,-1,117,PM25
85t,2025-12-25,10:00,94,35.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,PM25
86t,2025-12-25,10:00,71,30.2,27,52,-1,-1,5,0.80,3,8,-1,-1,71,PM25
87t,2025-12-25,10:00,34,18.4,-1,-1,-1,-1,-1,-1,0,0,0,0,34,PM25
88t,2025-12-25,10:00,27,15.6,19,38,21,29,6,1.10,11,26,10,40,27,PM25
90t,2025-12-25,10:00,30,16.7,14,28,-1,-1,-1,-1,-1,-1,-1,-1,30,PM25
91t,2025-12-25,10:00,40,21.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,PM25
92t,2025-12-25,10:00,40,20.7,18,35,10,14,-1,-1,5,12,-1,-1,40,PM25
93t,2025-12-25,10:00,17,9.9,10,20,-1,-1,2,0.30,1,2,0,0,17,PM25
94t,2025-12-25,10:00,56,26.3,21,42,6,9,3,0.60,2,4,0,1,56,PM25
95t,2025-12-25,10:00,44,22.4,21,41,10,14,10,1.70,2,4,1,2,44,PM25
96t,2025-12-25,10:00,105,39.0,39,67,8,11,6,1.00,2,4,0,0,105,PM25
97t,2025-12-25,10:00,44,22.4,19,37,10,14,1,0.10,3,6,0,1,44,PM25
98t,2025-12-25,10:00,79,32.3,28,54,19,26,3,0.50,1,2,0,1,79,PM25
99t,2025-12-25,10:00,51,25.1,25,49,9,13,4,0.70,-1,-1,0,1,51,PM25
bkp100t,2025-12-25,10:00,85,33.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,85,PM25
bkp101t,2025-12-25,10:00,109,40.5,54,83,-999,-1,-999,-1,-999,-1,-999,-1,109,PM25
bkp102t,2025-12-25,10:00,87,34.2,72,98,-999,-1,-999,-1,-999,-1,-999,-1,87,PM25
bkp103t,2025-12-25,10:00,96,36.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,96,PM25
bkp104t,2025-12-25,10:00,91,35.1,38,66,-999,-1,-999,-1,-999,-1,-999,-1,91,PM25
bkp105t,2025-12-25,10:00,104,38.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,104,PM25
bkp114t,2025-12-25,10:00,60,27.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,60,PM25
bkp116t,2025-12-25,10:00,71,30.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,71,PM25
bkp117t,2025-12-25,10:00,59,27.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,59,PM25
bkp118t,2025-12-25,10:00,82,33.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,82,PM25
bkp119t,2025-12-25,10:00,68,29.5,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,68,PM25
bkp120t,2025-12-25,10:00,86,34.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,86,PM25
bkp121t,2025-12-25,10:00,77,31.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,77,PM25
bkp122t,2025-12-25,10:00,65,28.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,65,PM25
bkp123t,2025-12-25,10:00,81,32.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,81,PM25
bkp124t,2025-12-25,10:00,97,36.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,97,PM25
bkp125t,2025-12-25,10:00,87,34.3,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,87,PM25
bkp126t,2025-12-25,10:00,68,29.4,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,68,PM25
bkp127t,2025-12-25,10:00,73,30.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,73,PM25
bkp128t,2025-12-25,10:00,55,26.2,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,55,PM25
bkp129t,2025-12-25,10:00,69,29.7,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,69,PM25
bkp130t,2025-12-25,10:00,82,33.0,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,82,PM25
bkp131t,2025-12-25,10:00,70,29.8,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,70,PM25
bkp133t,2025-12-25,10:00,85,33.6,-999,-1,-999,-1,-999,-1,-999,-1,-999,-1,85,PM25
bkp56t,2025-12-25,10:00,87,34.1,69,95,-999,-1,-999,-1,-999,-1,-999,-1,87,PM25
bkp57t,2025-12-25,10:00,99,37.3,103,122,-999,-1,-999,-1,-999,-1,-999,-1,103,PM10
bkp58t,2025-12-25,10:00,85,33.6,38,66,-999,-1,-999,-1,-999,-1,-999,-1,85,PM25
bkp59t,2025-12-25,10:00,92,35.6,27,52,-999,-1,-999,-1,-999,-1,-999,-1,92,PM25
